GOAL-Flight Delay;Year;Month;DayofMonth;DayOfWeek;DepTime;CRSDepTime;ArrTime;CRSArrTime;UniqueCarrier;FlightNum;TailNum;ActualElapsedTime;CRSElapsedTime;AirTime;DepDelay;Origin;Dest;Distance;TaxiIn;TaxiOut;Cancelled;Diverted;CarrierDelay;WeatherDelay;NASDelay;SecurityDelay;LateAircraftDelay
21.0;2007;1;11;4;1555.0;1529;1706.0;1645;OO;6410;N917SW;71.0;76.0;59.0;26.0;BUR;SFO;326;4;8;0;0;0;0;0;0;21
18.0;2007;2;10;6;746.0;745;1023.0;1005;UA;281;N854UA;337.0;320.0;316.0;1.0;ATL;SFO;2139;6;15;0;0;0;0;18;0;0
-13.0;2007;12;12;3;2028.0;2025;2205.0;2218;AS;310;N756AS;97.0;113.0;82.0;3.0;PDX;SFO;550;5;10;0;0;0;0;0;0;0
-8.0;2007;6;2;6;1614.0;1617;1733.0;1741;UA;954;N907UA;79.0;84.0;67.0;-3.0;SAN;SFO;447;3;9;0;0;0;0;0;0;0
17.0;2007;1;11;4;1723.0;1700;1837.0;1820;AA;438;N598AA;74.0;80.0;57.0;23.0;LAX;SFO;337;2;15;0;0;17;0;0;0;0
-13.0;2007;5;24;4;819.0;829;944.0;957;OO;6400;N930SW;85.0;88.0;65.0;-10.0;EUG;SFO;451;4;16;0;0;0;0;0;0;0
-14.0;2007;5;6;7;1615.0;1619;1729.0;1743;OO;5660;N709SK;74.0;84.0;64.0;-4.0;EUG;SFO;451;3;7;0;0;0;0;0;0;0
5.0;2007;6;7;4;920.0;925;1050.0;1045;MQ;3188;N807AE;90.0;80.0;67.0;-5.0;SNA;SFO;372;4;19;0;0;0;0;0;0;0
59.0;2007;8;16;4;759.0;800;1219.0;1120;B6;641;N561JB;260.0;200.0;153.0;-1.0;JFK;SFO;2586;6;101;0;0;0;0;59;0;0
-1.0;2007;5;13;7;810.0;804;1126.0;1127;UA;173;N668UA;376.0;383.0;352.0;6.0;BOS;SFO;2704;6;18;0;0;0;0;0;0;0
144.0;2007;2;25;7;2254.0;2035;22.0;2158;AA;1446;N559AA;88.0;83.0;55.0;139.0;LAX;SFO;337;3;30;0;0;16;0;5;0;123
166.0;2007;9;17;1;1129.0;855;1228.0;942;OO;5587;N236SW;59.0;47.0;29.0;154.0;SMF;SFO;86;5;25;0;0;0;0;166;0;0
2.0;2007;8;27;1;602.0;605;817.0;815;UA;1155;N428UA;135.0;130.0;97.0;-3.0;SEA;SFO;679;16;22;0;0;0;0;0;0;0
-8.0;2007;1;20;6;917.0;920;1032.0;1040;9 F;1919;N908FR;75.0;80.0;56.0;-3.0;LAX;SFO;337;4;15;0;0;0;0;0;0;0
-20.0;2007;4;22;7;1159.0;1200;1421.0;1441;UA;143;N549UA;262.0;281.0;242.0;-1.0;ORD;SFO;1846;4;16;0;0;0;0;0;0;0
-14.0;2007;4;3;2;1802.0;1806;1926.0;1940;UA;595;N210UA;144.0;154.0;128.0;-4.0;DEN;SFO;967;6;10;0;0;0;0;0;0;0
-9.0;2007;4;12;4;1724.0;1709;1904.0;1913;OO;5792;N393SW;100.0;124.0;85.0;15.0;RDM;SFO;462;3;12;0;0;0;0;0;0;0
322.0;2007;6;1;5;2343.0;1812;301.0;2139;UA;95;N585UA;378.0;387.0;330.0;331.0;EWR;SFO;2565;6;42;0;0;269;0;0;0;53
-1.0;2007;5;18;5;1810.0;1815;2025.0;2026;AS;498;N776AS;135.0;131.0;112.0;-5.0;SEA;SFO;679;8;15;0;0;0;0;0;0;0
-8.0;2007;10;26;5;1103.0;1107;1204.0;1212;DL;1704;N916DN;121.0;125.0;94.0;-4.0;SLC;SFO;599;6;21;0;0;0;0;0;0;0
4.0;2007;7;1;7;1449.0;1450;1609.0;1605;MQ;3166;N810AE;80.0;75.0;61.0;-1.0;SNA;SFO;372;11;8;0;0;0;0;0;0;0
3.0;2007;3;25;7;1251.0;1255;2053.0;2050;AA;28;N343AA;302.0;295.0;282.0;-4.0;HNL;SFO;2398;5;15;0;0;0;0;0;0;0
-13.0;2007;8;19;7;1223.0;1227;1421.0;1434;AS;156;N627AS;118.0;127.0;96.0;-4.0;SEA;SFO;679;8;14;0;0;0;0;0;0;0
-18.0;2007;11;29;4;948.0;955;1057.0;1115;XE;7828;N22909;69.0;80.0;52.0;-7.0;LAX;SFO;337;5;12;0;0;0;0;0;0;0
-2.0;2007;7;8;7;757.0;757;1003.0;1005;UA;821;N543UA;126.0;128.0;100.0;0.0;SEA;SFO;679;4;22;0;0;0;0;0;0;0
3.0;2007;7;9;1;849.0;851;1104.0;1101;NW;269;N371NB;255.0;250.0;231.0;-2.0;MEM;SFO;1807;6;18;0;0;0;0;0;0;0
-4.0;2007;5;14;1;1559.0;1603;1634.0;1638;OO;6320;N295UX;35.0;35.0;20.0;-4.0;MRY;SFO;77;4;11;0;0;0;0;0;0;0
-13.0;2007;3;31;6;1341.0;1345;1501.0;1514;US;473;N815AW;80.0;89.0;65.0;-4.0;LAS;SFO;414;4;11;0;0;0;0;0;0;0
13.0;2007;11;17;6;1736.0;1725;1853.0;1840;OO;5582;N289YV;77.0;75.0;56.0;11.0;RNO;SFO;192;11;10;0;0;0;0;0;0;0
-9.0;2007;1;9;2;1804.0;1805;1930.0;1939;UA;595;N212UA;146.0;154.0;128.0;-1.0;DEN;SFO;967;4;14;0;0;0;0;0;0;0
-2.0;2007;9;29;6;1336.0;1330;1503.0;1505;UA;65;N596UA;147.0;155.0;133.0;6.0;DEN;SFO;967;3;11;0;0;0;0;0;0;0
-7.0;2007;12;4;2;645.0;640;817.0;824;OO;6393;N920SW;152.0;164.0;133.0;5.0;ABQ;SFO;896;8;11;0;0;0;0;0;0;0
-15.0;2007;8;22;3;1006.0;1012;1125.0;1140;UA;986;N847UA;79.0;88.0;66.0;-6.0;SAN;SFO;447;4;9;0;0;0;0;0;0;0
4.0;2007;5;11;5;1454.0;1455;1614.0;1610;OO;6185;N233SW;80.0;75.0;67.0;-1.0;ACV;SFO;250;2;11;0;0;0;0;0;0;0
-6.0;2007;6;28;4;819.0;821;929.0;935;OO;5583;N292UX;70.0;74.0;61.0;-2.0;SBA;SFO;262;2;7;0;0;0;0;0;0;0
20.0;2007;9;17;1;1136.0;1115;1339.0;1319;DL;582;N607DL;303.0;304.0;279.0;21.0;ATL;SFO;2139;7;17;0;0;0;0;20;0;0
2.0;2007;1;24;3;1051.0;1046;1206.0;1204;OO;6181;N213SW;75.0;78.0;65.0;5.0;ACV;SFO;250;2;8;0;0;0;0;0;0;0
64.0;2007;1;12;5;1424.0;1305;1538.0;1434;OO;5785;N290SW;74.0;89.0;64.0;79.0;CEC;SFO;304;4;6;0;0;64;0;0;0;0
29.0;2007;5;18;5;1525.0;1455;1639.0;1610;OO;6185;N221SW;74.0;75.0;66.0;30.0;ACV;SFO;250;2;6;0;0;29;0;0;0;0
5.0;2007;6;4;1;1606.0;1611;1750.0;1745;OO;6173;N584SW;104.0;94.0;90.0;-5.0;MFR;SFO;329;5;9;0;0;0;0;0;0;0
0.0;2007;9;25;2;1601.0;1600;1710.0;1710;OO;6410;N913SW;69.0;70.0;52.0;1.0;BUR;SFO;326;3;14;0;0;0;0;0;0;0
-15.0;2007;3;21;3;846.0;856;1009.0;1024;OO;5715;N221SW;83.0;88.0;70.0;-10.0;CEC;SFO;304;3;10;0;0;0;0;0;0;0
90.0;2007;1;1;1;1954.0;1754;2117.0;1947;UA;555;N413UA;203.0;233.0;184.0;120.0;DFW;SFO;1464;8;11;0;0;14;0;0;0;76
-6.0;2007;11;15;4;1457.0;1500;1609.0;1615;OO;5478;N586SW;72.0;75.0;61.0;-3.0;ACV;SFO;250;2;9;0;0;0;0;0;0;0
38.0;2007;7;17;2;1345.0;1316;1517.0;1439;UA;752;N905UA;92.0;83.0;68.0;29.0;SAN;SFO;447;4;20;0;0;0;0;9;0;29
9.0;2007;6;8;5;2125.0;2130;526.0;517;UA;36;N551UA;301.0;287.0;288.0;-5.0;OGG;SFO;2338;3;10;0;0;0;0;0;0;0
0.0;2007;6;23;6;646.0;653;817.0;817;UA;1651;N485UA;91.0;84.0;66.0;-7.0;LAS;SFO;414;11;14;0;0;0;0;0;0;0
-3.0;2007;4;19;4;558.0;600;716.0;719;UA;1152;N914UA;78.0;79.0;57.0;-2.0;LAX;SFO;337;5;16;0;0;0;0;0;0;0
-7.0;2007;9;2;7;1616.0;1621;1736.0;1743;UA;954;N519UA;80.0;82.0;63.0;-5.0;SAN;SFO;447;8;9;0;0;0;0;0;0;0
0.0;2007;8;26;7;2036.0;2035;2150.0;2150;MQ;3182;N807AE;74.0;75.0;59.0;1.0;SNA;SFO;372;7;8;0;0;0;0;0;0;0
-12.0;2007;8;30;4;1820.0;1824;1944.0;1956;UA;1431;N446UA;84.0;92.0;64.0;-4.0;LAS;SFO;414;6;14;0;0;0;0;0;0;0
-3.0;2007;5;22;2;638.0;640;731.0;734;OO;6205;N560SW;53.0;54.0;39.0;-2.0;FAT;SFO;158;6;8;0;0;0;0;0;0;0
-8.0;2007;6;18;1;602.0;605;710.0;718;UA;548;N593UA;68.0;73.0;50.0;-3.0;LAX;SFO;337;5;13;0;0;0;0;0;0;0
12.0;2007;2;2;5;801.0;758;1111.0;1059;UA;295;N540UA;370.0;361.0;346.0;3.0;MCO;SFO;2445;9;15;0;0;0;0;0;0;0
29.0;2007;2;4;7;1330.0;1300;1611.0;1542;UA;145;N850UA;281.0;282.0;259.0;30.0;ORD;SFO;1846;6;16;0;0;0;29;0;0;0
-9.0;2007;9;18;2;553.0;600;729.0;738;UA;739;N203UA;156.0;158.0;143.0;-7.0;DEN;SFO;967;3;10;0;0;0;0;0;0;0
-6.0;2007;11;10;6;1221.0;1230;1400.0;1406;OO;5572;N226SW;99.0;96.0;83.0;-9.0;MFR;SFO;329;8;8;0;0;0;0;0;0;0
34.0;2007;6;3;7;900.0;825;1117.0;1043;AS;214;N706AS;137.0;138.0;107.0;35.0;SEA;SFO;679;9;21;0;0;34;0;0;0;0
-19.0;2007;11;11;7;737.0;745;937.0;956;UA;821;N515UA;120.0;131.0;103.0;-8.0;SEA;SFO;679;4;13;0;0;0;0;0;0;0
-9.0;2007;10;3;3;759.0;800;1111.0;1120;B6;641;N630JB;192.0;200.0;167.0;-1.0;JFK;SFO;2586;7;18;0;0;0;0;0;0;0
66.0;2007;2;1;4;1025.0;935;1201.0;1055;OO;6330;N955SW;96.0;80.0;72.0;50.0;ONT;SFO;363;4;20;0;0;0;0;66;0;0
15.0;2007;6;16;6;758.0;800;1012.0;957;UA;351;N828UA;314.0;297.0;293.0;-2.0;ATL;SFO;2139;6;15;0;0;0;0;15;0;0
-12.0;2007;5;30;3;626.0;630;733.0;745;UA;41;N548UA;67.0;75.0;51.0;-4.0;LAX;SFO;337;4;12;0;0;0;0;0;0;0
0.0;2007;6;10;7;1727.0;1724;1810.0;1810;OO;5645;N299SW;43.0;46.0;29.0;3.0;SMF;SFO;86;4;10;0;0;0;0;0;0;0
-11.0;2007;5;26;6;620.0;621;712.0;723;UA;1136;N840UA;52.0;62.0;37.0;-1.0;RNO;SFO;192;5;10;0;0;0;0;0;0;0
-5.0;2007;9;10;1;649.0;700;820.0;825;AS;399;N786AS;91.0;85.0;69.0;-11.0;PSP;SFO;421;8;14;0;0;0;0;0;0;0
4.0;2007;7;17;2;1810.0;1810;2128.0;2124;UA;189;N849UA;378.0;374.0;329.0;0.0;PHL;SFO;2521;4;45;0;0;0;0;0;0;0
46.0;2007;11;29;4;1700.0;1705;1949.0;1903;DL;37;N387DA;349.0;298.0;326.0;-5.0;CVG;SFO;2036;7;16;0;0;0;0;46;0;0
14.0;2007;10;21;7;633.0;633;804.0;750;OO;5579;N288SW;91.0;77.0;66.0;0.0;BFL;SFO;238;5;20;0;0;0;0;0;0;0
-7.0;2007;10;11;4;659.0;700;941.0;948;UA;837;N454UA;342.0;348.0;314.0;-1.0;IAD;SFO;2419;9;19;0;0;0;0;0;0;0
1.0;2007;4;29;7;1253.0;1247;1331.0;1330;OO;6780;N932SW;38.0;43.0;26.0;6.0;SMF;SFO;86;4;8;0;0;0;0;0;0;0
-20.0;2007;4;20;5;726.0;736;835.0;855;OO;6206;N250YV;69.0;79.0;62.0;-10.0;ACV;SFO;250;3;4;0;0;0;0;0;0;0
-25.0;2007;5;31;4;707.0;710;929.0;954;UA;295;N524UA;322.0;344.0;303.0;-3.0;MCO;SFO;2445;6;13;0;0;0;0;0;0;0
41.0;2007;7;10;2;1909.0;1850;2122.0;2041;NW;363;N350NA;253.0;231.0;221.0;19.0;MSP;SFO;1589;4;28;0;0;19;0;22;0;0
-8.0;2007;6;11;1;1612.0;1622;1712.0;1720;OO;5686;N221SW;60.0;58.0;47.0;-10.0;SBP;SFO;191;5;8;0;0;0;0;0;0;0
21.0;2007;1;10;3;1058.0;1107;1244.0;1223;UA;282;N373UA;106.0;76.0;84.0;-9.0;BUR;SFO;326;3;19;0;0;0;0;21;0;0
12.0;2007;9;26;3;1716.0;1657;1747.0;1735;OO;5724;N284YV;31.0;38.0;20.0;19.0;MOD;SFO;78;3;8;0;0;0;0;0;0;0
-2.0;2007;2;11;7;1747.0;1752;2113.0;2115;UA;189;N805UA;386.0;383.0;367.0;-5.0;PHL;SFO;2521;6;13;0;0;0;0;0;0;0
-10.0;2007;3;23;5;1527.0;1530;1638.0;1648;UA;118;N548UA;71.0;78.0;54.0;-3.0;LAX;SFO;337;4;13;0;0;0;0;0;0;0
65.0;2007;11;16;5;1340.0;1230;1511.0;1406;OO;5572;N297SW;91.0;96.0;80.0;70.0;MFR;SFO;329;3;8;0;0;0;0;65;0;0
-15.0;2007;10;11;4;632.0;638;935.0;950;UA;91;N585UA;363.0;372.0;327.0;-6.0;EWR;SFO;2565;9;27;0;0;0;0;0;0;0
-33.0;2007;3;25;7;2136.0;2140;4.0;37;UA;225;N842UA;328.0;357.0;313.0;-4.0;IAD;SFO;2419;3;12;0;0;0;0;0;0;0
30.0;2007;1;25;4;1322.0;1309;1435.0;1405;OO;6255;N566SW;73.0;56.0;47.0;13.0;FAT;SFO;158;3;23;0;0;0;0;30;0;0
-20.0;2007;7;28;6;624.0;628;749.0;809;OO;6331;N924SW;145.0;161.0;127.0;-4.0;COS;SFO;963;6;12;0;0;0;0;0;0;0
40.0;2007;4;21;6;1812.0;1811;2209.0;2129;UA;95;N588UA;417.0;378.0;381.0;1.0;EWR;SFO;2565;10;26;0;0;0;0;39;0;1
0.0;2007;4;4;3;2008.0;2005;2244.0;2244;UA;155;N527UA;276.0;279.0;255.0;3.0;ORD;SFO;1846;5;16;0;0;0;0;0;0;0
-8.0;2007;3;8;4;728.0;725;906.0;914;UA;1247;N818UA;218.0;229.0;197.0;3.0;DFW;SFO;1464;8;13;0;0;0;0;0;0;0
2.0;2007;7;22;7;1703.0;1650;1827.0;1825;9 F;663;N903FR;144.0;155.0;125.0;13.0;DEN;SFO;967;6;13;0;0;0;0;0;0;0
133.0;2007;9;12;3;1750.0;1530;1901.0;1648;OO;5580;N251YV;71.0;78.0;61.0;140.0;SBA;SFO;262;2;8;0;0;0;0;0;0;133
15.0;2007;8;10;5;819.0;810;1128.0;1113;US;939;N167US;369.0;363.0;325.0;9.0;PHL;SFO;2521;4;40;0;0;9;0;6;0;0
-22.0;2007;10;21;7;1004.0;1017;1123.0;1145;OO;6404;N906SW;79.0;88.0;65.0;-13.0;EUG;SFO;451;5;9;0;0;0;0;0;0;0
0.0;2007;4;22;7;1212.0;1217;1345.0;1345;OO;6390;N763SK;93.0;88.0;73.0;-5.0;SNA;SFO;372;4;16;0;0;0;0;0;0;0
-8.0;2007;3;4;7;1225.0;1220;1504.0;1512;UA;217;N582UA;339.0;352.0;324.0;5.0;IAD;SFO;2419;5;10;0;0;0;0;0;0;0
102.0;2007;2;8;4;1005.0;844;1129.0;947;UA;1177;N906UA;144.0;123.0;118.0;81.0;SLC;SFO;599;4;22;0;0;0;0;102;0;0
57.0;2007;8;8;3;851.0;807;957.0;900;OO;5551;N215SW;66.0;53.0;41.0;44.0;FAT;SFO;158;10;15;0;0;0;0;57;0;0
-8.0;2007;7;22;7;1328.0;1330;1400.0;1408;OO;6383;N772SK;92.0;98.0;78.0;-2.0;BOI;SFO;522;5;9;0;0;0;0;0;0;0
5.0;2007;12;28;5;817.0;820;1010.0;1005;AA;1077;N5FGAA;233.0;225.0;209.0;-3.0;DFW;SFO;1464;3;21;0;0;0;0;0;0;0
-19.0;2007;5;4;5;1754.0;1800;2105.0;2124;UA;189;N803UA;371.0;384.0;330.0;-6.0;PHL;SFO;2521;7;34;0;0;0;0;0;0;0
-7.0;2007;10;3;3;748.0;755;930.0;937;UA;1247;N855UA;222.0;222.0;200.0;-7.0;DFW;SFO;1464;4;18;0;0;0;0;0;0;0
-17.0;2007;11;25;7;636.0;640;803.0;820;WN;3077;N489WN;87.0;100.0;67.0;-4.0;SAN;SFO;447;5;15;0;0;0;0;0;0;0
219.0;2007;4;11;3;40.0;2100;157.0;2218;UA;380;N436UA;77.0;78.0;60.0;220.0;LAX;SFO;337;4;13;0;0;128;0;0;0;91
-3.0;2007;7;13;5;1850.0;1850;2010.0;2013;UA;746;N432UA;80.0;83.0;60.0;0.0;SAN;SFO;447;5;15;0;0;0;0;0;0;0
-17.0;2007;10;11;4;1122.0;1125;1425.0;1442;UA;11;N518UA;363.0;377.0;336.0;-3.0;JFK;SFO;2586;5;22;0;0;0;0;0;0;0
115.0;2007;11;19;1;2202.0;2015;2325.0;2130;AA;1446;N497AA;83.0;75.0;54.0;107.0;LAX;SFO;337;4;25;0;0;0;0;8;0;107
83.0;2007;2;7;3;1210.0;1055;1346.0;1223;OO;6420;N764SK;96.0;88.0;74.0;75.0;SNA;SFO;372;7;15;0;0;0;0;83;0;0
-4.0;2007;6;30;6;1317.0;1323;1437.0;1441;UA;286;N849UA;80.0;78.0;62.0;-6.0;SNA;SFO;372;8;10;0;0;0;0;0;0;0
93.0;2007;8;26;7;847.0;710;1109.0;936;UA;831;N644UA;262.0;266.0;243.0;97.0;ORD;SFO;1846;7;12;0;0;66;0;0;0;27
87.0;2007;7;16;1;2024.0;1940;2205.0;2038;DL;1139;N908DA;161.0;118.0;124.0;44.0;SLC;SFO;599;6;31;0;0;0;0;87;0;0
11.0;2007;8;1;3;559.0;600;737.0;726;OO;6401;N715SK;98.0;86.0;76.0;-1.0;EUG;SFO;451;4;18;0;0;0;0;0;0;0
1.0;2007;3;14;3;2018.0;2020;2400.0;2359;UA;17;N512UA;402.0;399.0;368.0;-2.0;JFK;SFO;2586;6;28;0;0;0;0;0;0;0
141.0;2007;6;1;5;2325.0;2045;104.0;2243;DL;1859;N3753;279.0;298.0;262.0;160.0;CVG;SFO;2036;6;11;0;0;0;0;0;0;141
22.0;2007;7;24;2;700.0;650;902.0;840;AS;236;N778AS;122.0;110.0;96.0;10.0;PDX;SFO;550;6;20;0;0;0;0;22;0;0
13.0;2007;9;24;1;1539.0;1530;1705.0;1652;UA;1264;N559UA;86.0;82.0;66.0;9.0;SAN;SFO;447;6;14;0;0;0;0;0;0;0
-24.0;2007;9;24;1;756.0;800;1007.0;1031;UA;842;N768UA;251.0;271.0;228.0;-4.0;ORD;SFO;1846;4;19;0;0;0;0;0;0;0
-14.0;2007;11;11;7;1037.0;1045;1158.0;1212;OO;6423;N923SW;81.0;87.0;66.0;-8.0;ONT;SFO;363;5;10;0;0;0;0;0;0;0
123.0;2007;7;20;5;1514.0;1305;1622.0;1419;UA;808;N597UA;68.0;74.0;51.0;129.0;LAX;SFO;337;4;13;0;0;0;0;0;0;123
-20.0;2007;3;15;4;621.0;625;809.0;829;UA;1651;N478UA;108.0;124.0;97.0;-4.0;PHX;SFO;651;3;8;0;0;0;0;0;0;0
25.0;2007;9;13;4;1553.0;1530;1754.0;1729;UA;1437;N484UA;121.0;119.0;99.0;23.0;PHX;SFO;651;6;16;0;0;0;0;3;0;22
3.0;2007;8;11;6;851.0;855;1033.0;1030;AA;1077;N543AA;222.0;215.0;207.0;-4.0;DFW;SFO;1464;4;11;0;0;0;0;0;0;0
5.0;2007;8;8;3;1220.0;1224;1346.0;1341;OO;6390;N765SK;86.0;77.0;62.0;-4.0;SNA;SFO;372;6;18;0;0;0;0;0;0;0
-21.0;2007;5;7;1;1832.0;1812;2119.0;2140;UA;95;N588UA;347.0;388.0;312.0;20.0;EWR;SFO;2565;3;32;0;0;0;0;0;0;0
17.0;2007;11;11;7;2216.0;2215;530.0;513;UA;54;N550UA;314.0;298.0;294.0;1.0;KOA;SFO;2367;5;15;0;0;0;0;17;0;0
121.0;2007;6;1;5;1508.0;1305;1635.0;1434;OO;5785;N579SW;87.0;89.0;75.0;123.0;CEC;SFO;304;3;9;0;0;121;0;0;0;0
182.0;2007;5;24;4;1212.0;1205;1652.0;1350;AA;1445;N245AA;400.0;225.0;221.0;7.0;DFW;SFO;1464;3;176;0;0;0;7;175;0;0
2.0;2007;8;14;2;949.0;950;1137.0;1135;UA;455;N545UA;108.0;105.0;91.0;-1.0;PDX;SFO;550;4;13;0;0;0;0;0;0;0
66.0;2007;10;16;2;2109.0;2000;36.0;2330;AA;17;N327AA;387.0;390.0;352.0;69.0;JFK;SFO;2586;6;29;0;0;66;0;0;0;0
-19.0;2007;7;10;2;1925.0;1934;2056.0;2115;OO;6385;N953SW;151.0;161.0;135.0;-9.0;COS;SFO;963;4;12;0;0;0;0;0;0;0
134.0;2007;6;29;5;114.0;2250;905.0;651;UA;78;N544UA;291.0;301.0;271.0;144.0;HNL;SFO;2398;9;11;0;0;0;0;0;0;134
9.0;2007;7;14;6;555.0;555;723.0;714;OO;5684;N294SW;88.0;79.0;71.0;0.0;ACV;SFO;250;4;13;0;0;0;0;0;0;0
159.0;2007;11;27;2;1550.0;1335;2256.0;2017;UA;34;N222UA;306.0;282.0;275.0;135.0;OGG;SFO;2338;17;14;0;0;15;0;24;0;120
-24.0;2007;10;24;3;2352.0;2359;109.0;133;US;179;N677AW;77.0;94.0;59.0;-7.0;LAS;SFO;414;5;13;0;0;0;0;0;0;0
13.0;2007;3;27;2;1541.0;1530;1701.0;1648;UA;118;N546UA;80.0;78.0;63.0;11.0;LAX;SFO;337;3;14;0;0;0;0;0;0;0
-14.0;2007;9;22;6;1910.0;1910;2115.0;2129;CO;361;N14341;245.0;259.0;214.0;0.0;IAH;SFO;1635;7;24;0;0;0;0;0;0;0
23.0;2007;2;11;7;718.0;717;945.0;922;OO;5739;N250YV;147.0;125.0;116.0;1.0;RDM;SFO;462;4;27;0;0;23;0;0;0;0
-10.0;2007;7;2;1;628.0;630;927.0;937;UA;5;N512UA;359.0;367.0;329.0;-2.0;JFK;SFO;2586;13;17;0;0;0;0;0;0;0
21.0;2007;1;8;1;1240.0;1221;1406.0;1345;OO;6390;N715SK;86.0;84.0;58.0;19.0;SNA;SFO;372;4;24;0;0;21;0;0;0;0
176.0;2007;7;8;7;12.0;2130;222.0;2326;NW;355;N522US;250.0;236.0;206.0;162.0;MSP;SFO;1589;7;37;0;0;26;0;14;0;136
-13.0;2007;11;15;4;1105.0;1110;1156.0;1209;DL;1410;N901DA;111.0;119.0;91.0;-5.0;SLC;SFO;599;8;12;0;0;0;0;0;0;0
117.0;2007;11;18;7;2115.0;2001;2332.0;2135;UA;746;N932UA;137.0;94.0;65.0;74.0;SAN;SFO;447;5;67;0;0;0;0;45;0;72
-10.0;2007;12;30;7;1222.0;1225;1426.0;1436;AS;378;N775AS;124.0;131.0;103.0;-3.0;SEA;SFO;679;5;16;0;0;0;0;0;0;0
2.0;2007;3;19;1;729.0;730;1532.0;1530;UA;72;N664UA;303.0;300.0;283.0;-1.0;HNL;SFO;2398;3;17;0;0;0;0;0;0;0
25.0;2007;10;24;3;2023.0;1945;2145.0;2120;WN;170;N287WN;82.0;95.0;64.0;38.0;LAS;SFO;414;5;13;0;0;1;0;0;0;24
-17.0;2007;8;29;3;856.0;900;1050.0;1107;NW;365;N591NW;234.0;247.0;206.0;-4.0;MSP;SFO;1589;5;23;0;0;0;0;0;0;0
-18.0;2007;11;29;4;842.0;852;1001.0;1019;OO;6330;N924SW;79.0;87.0;59.0;-10.0;ONT;SFO;363;4;16;0;0;0;0;0;0;0
-10.0;2007;11;3;6;1452.0;1454;1620.0;1630;OO;5553;N288SW;88.0;96.0;77.0;-2.0;MFR;SFO;329;4;7;0;0;0;0;0;0;0
18.0;2007;11;2;5;1356.0;1325;1544.0;1526;US;407;N625AW;108.0;121.0;91.0;31.0;PHX;SFO;651;5;12;0;0;0;0;0;0;18
-9.0;2007;9;23;7;2024.0;2031;2056.0;2105;OO;5610;N229SW;32.0;34.0;18.0;-7.0;MRY;SFO;77;4;10;0;0;0;0;0;0;0
-15.0;2007;2;18;7;1527.0;1527;1743.0;1758;CO;1566;N17321;256.0;271.0;223.0;0.0;IAH;SFO;1635;7;26;0;0;0;0;0;0;0
30.0;2007;11;11;7;1108.0;1037;1153.0;1123;OO;5559;N308SW;45.0;46.0;29.0;31.0;MRY;SFO;77;6;10;0;0;30;0;0;0;0
-10.0;2007;12;30;7;923.0;934;1105.0;1115;UA;930;N386UA;102.0;101.0;77.0;-11.0;SAN;SFO;447;11;14;0;0;0;0;0;0;0
5.0;2007;11;15;4;1609.0;1600;1755.0;1750;AA;1693;N4WVAA;226.0;230.0;204.0;9.0;DFW;SFO;1464;4;18;0;0;0;0;0;0;0
-19.0;2007;3;17;6;1451.0;1455;1601.0;1620;MQ;3166;N824AE;70.0;85.0;59.0;-4.0;SNA;SFO;372;3;8;0;0;0;0;0;0;0
14.0;2007;3;6;2;1057.0;1100;1359.0;1345;AA;429;N415AA;302.0;285.0;261.0;-3.0;ORD;SFO;1846;5;36;0;0;0;0;0;0;0
-16.0;2007;7;6;5;1755.0;1805;1915.0;1931;OO;6402;N750SK;80.0;86.0;68.0;-10.0;EUG;SFO;451;4;8;0;0;0;0;0;0;0
22.0;2007;7;2;1;1314.0;1246;1437.0;1415;OO;6406;N952SW;83.0;89.0;69.0;28.0;EUG;SFO;451;5;9;0;0;0;0;0;0;22
-1.0;2007;7;8;7;1514.0;1505;1627.0;1628;UA;978;N423UA;73.0;83.0;61.0;9.0;SAN;SFO;447;4;8;0;0;0;0;0;0;0
17.0;2007;11;6;2;1054.0;1055;1446.0;1429;UA;177;N523UA;412.0;394.0;371.0;-1.0;BOS;SFO;2704;8;33;0;0;0;0;17;0;0
4.0;2007;11;13;2;1408.0;1400;1525.0;1521;UA;806;N312UA;77.0;81.0;55.0;8.0;LAX;SFO;337;8;14;0;0;0;0;0;0;0
-10.0;2007;11;2;5;2007.0;2018;2135.0;2145;OO;6503;N906SW;88.0;87.0;71.0;-11.0;EUG;SFO;451;3;14;0;0;0;0;0;0;0
-2.0;2007;10;17;3;646.0;650;808.0;810;AA;1920;N513AA;82.0;80.0;64.0;-4.0;LAX;SFO;337;3;15;0;0;0;0;0;0;0
30.0;2007;6;16;6;1210.0;1137;1300.0;1230;OO;5577;N564SW;50.0;53.0;37.0;33.0;FAT;SFO;158;5;8;0;0;30;0;0;0;0
-10.0;2007;6;28;4;631.0;636;740.0;750;OO;5547;N292SW;69.0;74.0;60.0;-5.0;SBA;SFO;262;2;7;0;0;0;0;0;0;0
74.0;2007;1;27;6;1539.0;1417;1646.0;1532;OO;6188;N229SW;67.0;75.0;56.0;82.0;BFL;SFO;238;4;7;0;0;0;0;0;0;74
64.0;2007;7;23;1;932.0;857;1109.0;1005;UA;1177;N929UA;157.0;128.0;86.0;35.0;SLC;SFO;599;8;63;0;0;0;0;64;0;0
-9.0;2007;10;10;3;1009.0;1014;1213.0;1222;US;400;N806AW;124.0;128.0;97.0;-5.0;PHX;SFO;651;11;16;0;0;0;0;0;0;0
